node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
655 656 585 -0.1872 1.4693 -6.5474 0.0027 1.5034 -6.4341 0.0280 0.2237 1.0000 1.0000 0.0000 5.7880 2.0000 
656 657 585 0.0027 1.5034 -6.4341 0.1121 1.5240 -6.3743 0.0280 0.1264 1.0000 1.0000 0.0000 5.8688 2.0000 
657 658 585 0.1121 1.5240 -6.3743 0.2138 1.5629 -6.3085 0.0280 0.1272 1.0000 1.0000 0.0000 5.9515 2.0000 
658 659 585 0.2138 1.5629 -6.3085 0.2728 1.5852 -6.2706 0.0280 0.0736 1.0000 1.0000 0.0000 6.0000 2.0000 
567 660 592 -0.5751 1.3908 -6.8450 -0.5896 1.3565 -6.8738 0.0297 0.0471 1.0000 1.0000 0.0000 5.4328 2.0000 
660 661 592 -0.5896 1.3565 -6.8738 -0.6790 1.1507 -7.0275 0.0297 0.2720 1.0000 1.0000 0.0000 5.6569 2.0000 
661 662 592 -0.6790 1.1507 -7.0275 -0.6956 1.1051 -7.0626 0.0297 0.0599 1.0000 1.0000 0.0000 5.7070 2.0000 
662 663 592 -0.6956 1.1051 -7.0626 -0.7295 0.9278 -7.1731 0.0297 0.2116 1.0000 1.0000 0.0000 5.8867 2.0000 
663 664 592 -0.7295 0.9278 -7.1731 -0.7403 0.8131 -7.2354 0.0297 0.1310 1.0000 1.0000 0.0000 6.0000 2.0000 
568 665 598 -0.5633 1.4344 -6.9551 -0.1403 1.4546 -7.0417 0.0302 0.4322 1.0000 1.0000 0.0000 6.0000 2.0000 
569 666 599 -0.5443 1.5032 -7.1479 -1.0171 1.7288 -6.9942 0.0313 0.5460 1.0000 1.0000 0.0000 6.0000 2.0000 
570 667 600 -0.5111 1.5944 -7.4482 -0.4485 1.6175 -7.6590 0.0319 0.2211 1.0000 1.0000 0.0000 5.8196 2.0000 
667 668 600 -0.4485 1.6175 -7.6590 -0.4385 1.6281 -7.8794 0.0319 0.2209 1.0000 1.0000 0.0000 5.9239 2.0000 
668 669 600 -0.4385 1.6281 -7.8794 -0.4415 1.6075 -8.0357 0.0319 0.1576 1.0000 1.0000 0.0000 6.0000 2.0000 
571 670 604 -0.4929 1.6676 -7.6053 -0.4838 1.7307 -7.7352 0.0296 0.1446 1.0000 1.0000 0.0000 5.9250 2.0000 
670 671 604 -0.4838 1.7307 -7.7352 -0.4656 1.7483 -7.8218 0.0296 0.0903 1.0000 1.0000 0.0000 6.0000 2.0000 
672 673 9 0.0000 0.0000 -3.1000 0.6120 0.7181 -3.4697 0.0557 1.0133 1.0000 0.1000 0.0000 0.4279 4.0000 
673 674 9 0.6120 0.7181 -3.4697 0.7455 0.8724 -3.5377 0.0557 0.2150 1.0000 0.1000 0.0000 0.5196 4.0000 
674 675 9 0.7455 0.8724 -3.5377 0.8366 0.9845 -3.5830 0.0557 0.1515 1.0000 0.1000 0.0000 0.5843 4.0000 
675 676 9 0.8366 0.9845 -3.5830 0.9996 1.1677 -3.6594 0.0557 0.2568 1.0000 0.1000 0.0000 0.6945 4.0000 
676 677 9 0.9996 1.1677 -3.6594 1.1855 1.3842 -3.8148 0.0557 0.3249 1.0000 0.1000 0.0000 0.8345 4.0000 
677 678 9 1.1855 1.3842 -3.8148 1.2688 1.4848 -3.8961 0.0557 0.1538 1.0000 0.1000 0.0000 0.9010 4.0000 
678 679 9 1.2688 1.4848 -3.8961 1.3913 1.6005 -4.0026 0.0557 0.1994 1.0000 0.1000 0.0000 0.9875 4.0000 
679 680 9 1.3913 1.6005 -4.0026 1.6087 1.7910 -4.1490 0.0557 0.3240 1.0000 0.1000 0.0000 1.1286 4.0000 
680 681 9 1.6087 1.7910 -4.1490 1.8316 1.9983 -4.2984 0.0557 0.3391 1.0000 0.1000 0.0000 1.2771 4.0000 
681 682 9 1.8316 1.9983 -4.2984 2.0024 2.1299 -4.3899 0.0557 0.2342 1.0000 0.1000 0.0000 1.3802 4.0000 
682 683 9 2.0024 2.1299 -4.3899 2.2011 2.2473 -4.5829 0.0557 0.3009 1.0000 0.1000 0.0000 1.5131 4.0000 
683 684 9 2.2011 2.2473 -4.5829 2.3670 2.3459 -4.7591 0.0557 0.2613 1.0000 0.1000 0.0000 1.6292 4.0000 
684 685 9 2.3670 2.3459 -4.7591 2.5581 2.4564 -4.9104 0.0557 0.2676 1.0000 0.1000 0.0000 1.7485 4.0000 
685 686 9 2.5581 2.4564 -4.9104 2.7115 2.5408 -5.0204 0.0557 0.2068 1.0000 0.1000 0.0000 1.8410 4.0000 
686 687 9 2.7115 2.5408 -5.0204 2.8605 2.6336 -5.1268 0.0557 0.2052 1.0000 0.1000 0.0000 1.9332 4.0000 
687 688 9 2.8605 2.6336 -5.1268 2.9983 2.8274 -5.3490 0.0557 0.3255 1.0000 0.1000 0.0000 2.0800 4.0000 
688 689 9 2.9983 2.8274 -5.3490 3.1242 2.9957 -5.5139 0.0557 0.2672 1.0000 0.1000 0.0000 2.2012 4.0000 
689 690 9 3.1242 2.9957 -5.5139 3.2860 3.2538 -5.7244 0.0557 0.3702 1.0000 0.1000 0.0000 2.3699 4.0000 
690 691 9 3.2860 3.2538 -5.7244 3.3622 3.3755 -5.8244 0.0557 0.1751 1.0000 0.1000 0.0000 2.4501 4.0000 
691 692 9 3.3622 3.3755 -5.8244 3.5391 3.6320 -6.0492 0.0557 0.3842 1.0000 0.1000 0.0000 2.6269 4.0000 
692 693 9 3.5391 3.6320 -6.0492 3.6118 3.7718 -6.1488 0.0557 0.1864 1.0000 0.1000 0.0000 2.7130 4.0000 
693 694 9 3.6118 3.7718 -6.1488 3.6749 3.8689 -6.2186 0.0557 0.1352 1.0000 0.1000 0.0000 2.7757 4.0000 
694 695 9 3.6749 3.8689 -6.2186 3.8111 4.0693 -6.3403 0.0557 0.2711 1.0000 0.1000 0.0000 2.9018 4.0000 
695 696 9 3.8111 4.0693 -6.3403 3.8980 4.1925 -6.4145 0.0557 0.1681 1.0000 0.1000 0.0000 2.9803 4.0000 
696 697 9 3.8980 4.1925 -6.4145 4.0382 4.4313 -6.5276 0.0557 0.2992 1.0000 0.1000 0.0000 3.1206 4.0000 
697 698 9 4.0382 4.4313 -6.5276 4.0695 4.4892 -6.5508 0.0557 0.0698 1.0000 0.1000 0.0000 3.1534 4.0000 
698 699 9 4.0695 4.4892 -6.5508 4.1341 4.6048 -6.5950 0.0557 0.1396 1.0000 0.1000 0.0000 3.2192 4.0000 
699 700 9 4.1341 4.6048 -6.5950 4.2383 4.8550 -6.7017 0.0557 0.2913 1.0000 0.1000 0.0000 3.3569 4.0000 
700 701 9 4.2383 4.8550 -6.7017 4.3673 5.0719 -6.8297 0.0557 0.2830 1.0000 0.1000 0.0000 3.4915 4.0000 
701 702 9 4.3673 5.0719 -6.8297 4.5654 5.3500 -7.0019 0.0557 0.3824 1.0000 0.1000 0.0000 3.6743 4.0000 
702 703 9 4.5654 5.3500 -7.0019 4.7282 5.5891 -7.1331 0.0557 0.3177 1.0000 0.1000 0.0000 3.8271 4.0000 
703 704 9 4.7282 5.5891 -7.1331 4.8180 5.8390 -7.2933 0.0557 0.3101 1.0000 0.1000 0.0000 3.9772 4.0000 
704 705 9 4.8180 5.8390 -7.2933 4.9463 6.1510 -7.5485 0.0557 0.4231 1.0000 0.1000 0.0000 4.1832 4.0000 
705 706 9 4.9463 6.1510 -7.5485 4.9656 6.1985 -7.5876 0.0557 0.0644 1.0000 0.1000 0.0000 4.2147 4.0000 
706 707 9 4.9656 6.1985 -7.5876 5.0057 6.3210 -7.6891 0.0557 0.1641 1.0000 0.1000 0.0000 4.2952 4.0000 
707 708 9 5.0057 6.3210 -7.6891 5.1232 6.5539 -7.9629 0.0557 0.3783 1.0000 0.1000 0.0000 4.4815 4.0000 
708 709 9 5.1232 6.5539 -7.9629 5.2682 6.7031 -8.2229 0.0557 0.3329 1.0000 0.1000 0.0000 4.6465 4.0000 
709 710 9 5.2682 6.7031 -8.2229 5.4062 6.7386 -8.5601 0.0557 0.3661 1.0000 0.1000 0.0000 4.8292 4.0000 
710 711 9 5.4062 6.7386 -8.5601 5.4954 6.7746 -8.7783 0.0557 0.2384 1.0000 0.1000 0.0000 4.9489 4.0000 
711 712 9 5.4954 6.7746 -8.7783 5.6643 6.8125 -9.1085 0.0557 0.3729 1.0000 0.1000 0.0000 5.1371 4.0000 
712 713 9 5.6643 6.8125 -9.1085 5.7749 6.8392 -9.3174 0.0557 0.2379 1.0000 0.1000 0.0000 5.2578 4.0000 
713 714 9 5.7749 6.8392 -9.3174 5.8711 6.8614 -9.6161 0.0557 0.3146 1.0000 0.1000 0.0000 5.4183 4.0000 
714 715 9 5.8711 6.8614 -9.6161 5.9336 6.8778 -9.8155 0.0557 0.2096 1.0000 0.1000 0.0000 5.5258 4.0000 
715 716 9 5.9336 6.8778 -9.8155 5.9987 6.8999 -10.0244 0.0557 0.2199 1.0000 0.1000 0.0000 5.6389 4.0000 
716 717 9 5.9987 6.8999 -10.0244 6.0396 6.9117 -10.1904 0.0557 0.1714 1.0000 0.1000 0.0000 5.7275 4.0000 
717 718 9 6.0396 6.9117 -10.1904 6.0740 6.8569 -10.4218 0.0557 0.2403 1.0000 0.1000 0.0000 5.8521 4.0000 
718 719 9 6.0740 6.8569 -10.4218 6.0898 6.8356 -10.6971 0.0557 0.2766 1.0000 0.1000 0.0000 5.9964 4.0000 
719 720 9 6.0898 6.8356 -10.6971 6.0901 6.8352 -10.7040 0.0557 0.0070 1.0000 0.1000 0.0000 6.0000 4.0000 
721 722 10 0.0000 0.0000 -3.1000 0.6882 0.0830 -3.2676 0.0558 0.7132 1.0000 0.1000 0.0000 0.3667 4.0000 
722 723 10 0.6882 0.0830 -3.2676 0.8407 0.1126 -3.3165 0.0558 0.1629 1.0000 0.1000 0.0000 0.4511 4.0000 
723 724 10 0.8407 0.1126 -3.3165 0.9761 0.1446 -3.3662 0.0558 0.1477 1.0000 0.1000 0.0000 0.5279 4.0000 
724 725 10 0.9761 0.1446 -3.3662 1.1223 0.1812 -3.4194 0.0558 0.1599 1.0000 0.1000 0.0000 0.6112 4.0000 
725 726 10 1.1223 0.1812 -3.4194 1.3349 0.2273 -3.5227 0.0558 0.2408 1.0000 0.1000 0.0000 0.7370 4.0000 
726 727 10 1.3349 0.2273 -3.5227 1.6491 0.2951 -3.6734 0.0558 0.3549 1.0000 0.1000 0.0000 0.9236 4.0000 
727 728 10 1.6491 0.2951 -3.6734 1.8509 0.3409 -3.7714 0.0558 0.2290 1.0000 0.1000 0.0000 1.0445 4.0000 
728 729 10 1.8509 0.3409 -3.7714 2.1470 0.4103 -3.9505 0.0558 0.3529 1.0000 0.1000 0.0000 1.2319 4.0000 
729 730 10 2.1470 0.4103 -3.9505 2.3455 0.5301 -4.0422 0.0558 0.2493 1.0000 0.1000 0.0000 1.3650 4.0000 
730 731 10 2.3455 0.5301 -4.0422 2.4812 0.6002 -4.1064 0.0558 0.1657 1.0000 0.1000 0.0000 1.4538 4.0000 
731 732 10 2.4812 0.6002 -4.1064 2.7151 0.7398 -4.2053 0.0558 0.2898 1.0000 0.1000 0.0000 1.6097 4.0000 
732 733 10 2.7151 0.7398 -4.2053 2.8284 0.8011 -4.2589 0.0558 0.1395 1.0000 0.1000 0.0000 1.6850 4.0000 
733 734 10 2.8284 0.8011 -4.2589 3.0737 0.9377 -4.3633 0.0558 0.2996 1.0000 0.1000 0.0000 1.8475 4.0000 
734 735 10 3.0737 0.9377 -4.3633 3.3415 1.1460 -4.5130 0.0558 0.3708 1.0000 0.1000 0.0000 2.0498 4.0000 
735 736 10 3.3415 1.1460 -4.5130 3.5281 1.2931 -4.6194 0.0558 0.2603 1.0000 0.1000 0.0000 2.1926 4.0000 
736 737 10 3.5281 1.2931 -4.6194 3.6739 1.4088 -4.7027 0.0558 0.2040 1.0000 0.1000 0.0000 2.3050 4.0000 
737 738 10 3.6739 1.4088 -4.7027 3.9513 1.5449 -4.8526 0.0558 0.3434 1.0000 0.1000 0.0000 2.4952 4.0000 
738 739 10 3.9513 1.5449 -4.8526 4.2730 1.6710 -4.9526 0.0558 0.3597 1.0000 0.1000 0.0000 2.6958 4.0000 
739 740 10 4.2730 1.6710 -4.9526 4.6861 1.7556 -5.0971 0.0558 0.4458 1.0000 0.1000 0.0000 2.9462 4.0000 
740 741 10 4.6861 1.7556 -5.0971 5.1770 1.6850 -5.2844 0.0558 0.5300 1.0000 0.1000 0.0000 3.2467 4.0000 
741 742 10 5.1770 1.6850 -5.2844 5.4604 1.6352 -5.4087 0.0558 0.3135 1.0000 0.1000 0.0000 3.4258 4.0000 
742 743 10 5.4604 1.6352 -5.4087 5.5432 1.6202 -5.4454 0.0558 0.0918 1.0000 0.1000 0.0000 3.4785 4.0000 
743 744 10 5.5432 1.6202 -5.4454 5.6720 1.5995 -5.4901 0.0558 0.1379 1.0000 0.1000 0.0000 3.5578 4.0000 
744 745 10 5.6720 1.5995 -5.4901 5.9612 1.5444 -5.5722 0.0558 0.3056 1.0000 0.1000 0.0000 3.7343 4.0000 
745 746 10 5.9612 1.5444 -5.5722 6.2230 1.5305 -5.6871 0.0558 0.2862 1.0000 0.1000 0.0000 3.9005 4.0000 
746 747 10 6.2230 1.5305 -5.6871 6.4460 1.5141 -5.8059 0.0558 0.2532 1.0000 0.1000 0.0000 4.0484 4.0000 
747 748 10 6.4460 1.5141 -5.8059 6.6042 1.4924 -5.8962 0.0558 0.1835 1.0000 0.1000 0.0000 4.1559 4.0000 
748 749 10 6.6042 1.4924 -5.8962 6.7774 1.4697 -6.0068 0.0558 0.2068 1.0000 0.1000 0.0000 4.2777 4.0000 
749 750 10 6.7774 1.4697 -6.0068 7.0911 1.4283 -6.2072 0.0558 0.3745 1.0000 0.1000 0.0000 4.4994 4.0000 
750 751 10 7.0911 1.4283 -6.2072 7.3263 1.3715 -6.4305 0.0558 0.3292 1.0000 0.1000 0.0000 4.6956 4.0000 
751 752 10 7.3263 1.3715 -6.4305 7.4619 1.3619 -6.5728 0.0558 0.1969 1.0000 0.1000 0.0000 4.8136 4.0000 
752 753 10 7.4619 1.3619 -6.5728 7.6404 1.3513 -6.7470 0.0558 0.2496 1.0000 0.1000 0.0000 4.9639 4.0000 
753 754 10 7.6404 1.3513 -6.7470 7.7130 1.3550 -6.8546 0.0558 0.1299 1.0000 0.1000 0.0000 5.0423 4.0000 
754 755 10 7.7130 1.3550 -6.8546 7.7708 1.3627 -6.9456 0.0558 0.1081 1.0000 0.1000 0.0000 5.1078 4.0000 
755 756 10 7.7708 1.3627 -6.9456 7.9134 1.3966 -7.2157 0.0558 0.3073 1.0000 0.1000 0.0000 5.2948 4.0000 
756 757 10 7.9134 1.3966 -7.2157 8.0258 1.4007 -7.4081 0.0558 0.2229 1.0000 0.1000 0.0000 5.4311 4.0000 
757 758 10 8.0258 1.4007 -7.4081 8.1398 1.3794 -7.6376 0.0558 0.2572 1.0000 0.1000 0.0000 5.5892 4.0000 
758 759 10 8.1398 1.3794 -7.6376 8.2219 1.3765 -7.8867 0.0558 0.2623 1.0000 0.1000 0.0000 5.7513 4.0000 
759 760 10 8.2219 1.3765 -7.8867 8.3185 1.3681 -8.2221 0.0558 0.3491 1.0000 0.1000 0.0000 5.9684 4.0000 
760 761 10 8.3185 1.3681 -8.2221 8.3333 1.3680 -8.2705 0.0558 0.0507 1.0000 0.1000 0.0000 6.0000 4.0000 
722 762 687 0.6882 0.0830 -3.2676 0.7577 0.2991 -3.7924 0.0261 0.5718 1.0000 1.0000 0.0000 5.5082 2.0000 
762 763 687 0.7577 0.2991 -3.7924 0.8004 0.4396 -4.1479 0.0261 0.3847 1.0000 1.0000 0.0000 5.7497 2.0000 
763 764 687 0.8004 0.4396 -4.1479 0.8472 0.5578 -4.3800 0.0261 0.2646 1.0000 1.0000 0.0000 5.9230 2.0000 
764 765 687 0.8472 0.5578 -4.3800 0.8671 0.6086 -4.4807 0.0261 0.1146 1.0000 1.0000 0.0000 6.0000 2.0000 
723 766 692 0.8407 0.1126 -3.3165 0.8751 0.1892 -3.2786 0.0326 0.0921 1.0000 1.0000 0.0000 5.3341 2.0000 
766 767 692 0.8751 0.1892 -3.2786 0.9525 0.3336 -3.1643 0.0326 0.1998 1.0000 1.0000 0.0000 5.4776 2.0000 
767 768 692 0.9525 0.3336 -3.1643 1.0158 0.5825 -3.0481 0.0326 0.2819 1.0000 1.0000 0.0000 5.6871 2.0000 
768 769 692 1.0158 0.5825 -3.0481 1.0604 0.7492 -2.9784 0.0326 0.1861 1.0000 1.0000 0.0000 5.8304 2.0000 
769 770 692 1.0604 0.7492 -2.9784 1.0737 0.9331 -2.8963 0.0326 0.2018 1.0000 1.0000 0.0000 5.9905 2.0000 
770 771 692 1.0737 0.9331 -2.8963 1.0748 0.9439 -2.8917 0.0326 0.0118 1.0000 1.0000 0.0000 6.0000 2.0000 
724 772 698 0.9761 0.1446 -3.3662 1.4530 0.2008 -3.2034 0.0309 0.5071 1.0000 1.0000 0.0000 5.6253 2.0000 
772 773 698 1.4530 0.2008 -3.2034 1.7612 0.2733 -3.1847 0.0309 0.3171 1.0000 1.0000 0.0000 5.7985 2.0000 
773 774 698 1.7612 0.2733 -3.1847 2.0715 0.2782 -3.1767 0.0309 0.3104 1.0000 1.0000 0.0000 5.9735 2.0000 
774 775 698 2.0715 0.2782 -3.1767 2.1172 0.2830 -3.1718 0.0309 0.0462 1.0000 1.0000 0.0000 6.0000 2.0000 
725 776 703 1.1223 0.1812 -3.4194 1.2964 0.2346 -3.4829 0.0359 0.1928 1.0000 1.0000 0.0000 5.5907 2.0000 
776 777 703 1.2964 0.2346 -3.4829 1.5422 0.3488 -3.7110 0.0359 0.3543 1.0000 1.0000 0.0000 5.8427 2.0000 
777 778 703 1.5422 0.3488 -3.7110 1.6444 0.3969 -3.8101 0.0359 0.1502 1.0000 1.0000 0.0000 5.9525 2.0000 
778 779 703 1.6444 0.3969 -3.8101 1.6858 0.4142 -3.8559 0.0359 0.0641 1.0000 1.0000 0.0000 6.0000 2.0000 
726 780 707 1.3349 0.2273 -3.5227 0.8901 -0.2534 -3.5928 0.0319 0.6587 1.0000 1.0000 0.0000 5.9045 2.0000 
780 781 707 0.8901 -0.2534 -3.5928 0.7464 -0.3811 -3.6506 0.0319 0.2008 1.0000 1.0000 0.0000 6.0000 2.0000 
727 782 710 1.6491 0.2951 -3.6734 1.7279 0.2299 -3.5939 0.0275 0.1295 1.0000 1.0000 0.0000 6.0000 2.0000 
728 783 711 1.8509 0.3409 -3.7714 1.9038 0.3403 -3.8056 0.0296 0.0630 1.0000 1.0000 0.0000 6.0000 2.0000 
728 784 712 1.8509 0.3409 -3.7714 1.8937 0.3503 -3.7928 0.0294 0.0487 1.0000 1.0000 0.0000 6.0000 2.0000 
785 786 11 0.0000 0.0000 -3.1000 0.2377 -0.5891 -4.3793 0.0490 1.4283 1.0000 0.1000 0.0000 0.7109 4.0000 
786 787 11 0.2377 -0.5891 -4.3793 0.2743 -0.6839 -4.6020 0.0490 0.2448 1.0000 0.1000 0.0000 0.8345 4.0000 
787 788 11 0.2743 -0.6839 -4.6020 0.2816 -0.7872 -4.7852 0.0490 0.2104 1.0000 0.1000 0.0000 0.9411 4.0000 
788 789 11 0.2816 -0.7872 -4.7852 0.2947 -0.8983 -4.9705 0.0490 0.2165 1.0000 0.1000 0.0000 1.0513 4.0000 
789 790 11 0.2947 -0.8983 -4.9705 0.2614 -1.0136 -5.1645 0.0490 0.2281 1.0000 0.1000 0.0000 1.1677 4.0000 
790 791 11 0.2614 -1.0136 -5.1645 0.2374 -1.1369 -5.4310 0.0490 0.2947 1.0000 0.1000 0.0000 1.3188 4.0000 
791 792 11 0.2374 -1.1369 -5.4310 0.1990 -1.3516 -5.8709 0.0490 0.4910 1.0000 0.1000 0.0000 1.5723 4.0000 
792 793 11 0.1990 -1.3516 -5.8709 0.1914 -1.4334 -6.0756 0.0490 0.2205 1.0000 0.1000 0.0000 1.6869 4.0000 
793 794 11 0.1914 -1.4334 -6.0756 0.2860 -1.5831 -6.3775 0.0490 0.3500 1.0000 0.1000 0.0000 1.8696 4.0000 
794 795 11 0.2860 -1.5831 -6.3775 0.3812 -1.7266 -6.6614 0.0490 0.3321 1.0000 0.1000 0.0000 2.0441 4.0000 
795 796 11 0.3812 -1.7266 -6.6614 0.4493 -1.8497 -6.9223 0.0490 0.2964 1.0000 0.1000 0.0000 2.2007 4.0000 
796 797 11 0.4493 -1.8497 -6.9223 0.5260 -1.9688 -7.1854 0.0490 0.2988 1.0000 0.1000 0.0000 2.3594 4.0000 
797 798 11 0.5260 -1.9688 -7.1854 0.5959 -2.0586 -7.3891 0.0490 0.2332 1.0000 0.1000 0.0000 2.4838 4.0000 
798 799 11 0.5959 -2.0586 -7.3891 0.6629 -2.0970 -7.5126 0.0490 0.1457 1.0000 0.1000 0.0000 2.5618 4.0000 
799 800 11 0.6629 -2.0970 -7.5126 0.7624 -2.1588 -7.7134 0.0490 0.2325 1.0000 0.1000 0.0000 2.6867 4.0000 
800 801 11 0.7624 -2.1588 -7.7134 0.9046 -2.2359 -8.0771 0.0490 0.3980 1.0000 0.1000 0.0000 2.9018 4.0000 
801 802 11 0.9046 -2.2359 -8.0771 0.9691 -2.2563 -8.2583 0.0490 0.1934 1.0000 0.1000 0.0000 3.0068 4.0000 
802 803 11 0.9691 -2.2563 -8.2583 1.0220 -2.2513 -8.4456 0.0490 0.1948 1.0000 0.1000 0.0000 3.1130 4.0000 
803 804 11 1.0220 -2.2513 -8.4456 1.0515 -2.2480 -8.5845 0.0490 0.1420 1.0000 0.1000 0.0000 3.1907 4.0000 
804 805 11 1.0515 -2.2480 -8.5845 1.1765 -2.3231 -8.8176 0.0490 0.2749 1.0000 0.1000 0.0000 3.3416 4.0000 
805 806 11 1.1765 -2.3231 -8.8176 1.2515 -2.3681 -8.9587 0.0490 0.1660 1.0000 0.1000 0.0000 3.4331 4.0000 
806 807 11 1.2515 -2.3681 -8.9587 1.3337 -2.3815 -9.0730 0.0490 0.1414 1.0000 0.1000 0.0000 3.5113 4.0000 
807 808 11 1.3337 -2.3815 -9.0730 1.4588 -2.4086 -9.2803 0.0490 0.2437 1.0000 0.1000 0.0000 3.6465 4.0000 
808 809 11 1.4588 -2.4086 -9.2803 1.6462 -2.4083 -9.5163 0.0490 0.3013 1.0000 0.1000 0.0000 3.8145 4.0000 
809 810 11 1.6462 -2.4083 -9.5163 1.7124 -2.4095 -9.5995 0.0490 0.1064 1.0000 0.1000 0.0000 3.8740 4.0000 
810 811 11 1.7124 -2.4095 -9.5995 1.7985 -2.4089 -9.7114 0.0490 0.1412 1.0000 0.1000 0.0000 3.9532 4.0000 
811 812 11 1.7985 -2.4089 -9.7114 1.8888 -2.4187 -9.8350 0.0490 0.1533 1.0000 0.1000 0.0000 4.0395 4.0000 
812 813 11 1.8888 -2.4187 -9.8350 1.9974 -2.4160 -9.9614 0.0490 0.1667 1.0000 0.1000 0.0000 4.1336 4.0000 
813 814 11 1.9974 -2.4160 -9.9614 2.2889 -2.3317 -10.1720 0.0490 0.3694 1.0000 0.1000 0.0000 4.3431 4.0000 
814 815 11 2.2889 -2.3317 -10.1720 2.5350 -2.3610 -10.3414 0.0490 0.3001 1.0000 0.1000 0.0000 4.5144 4.0000 
815 816 11 2.5350 -2.3610 -10.3414 2.8106 -2.3791 -10.5293 0.0490 0.3340 1.0000 0.1000 0.0000 4.7063 4.0000 
816 817 11 2.8106 -2.3791 -10.5293 3.0619 -2.3997 -10.7050 0.0490 0.3073 1.0000 0.1000 0.0000 4.8839 4.0000 
817 818 11 3.0619 -2.3997 -10.7050 3.2690 -2.4235 -10.8540 0.0490 0.2563 1.0000 0.1000 0.0000 5.0328 4.0000 
818 819 11 3.2690 -2.4235 -10.8540 3.4680 -2.4825 -11.0155 0.0490 0.2630 1.0000 0.1000 0.0000 5.1864 4.0000 
819 820 11 3.4680 -2.4825 -11.0155 3.5666 -2.5149 -11.1007 0.0490 0.1344 1.0000 0.1000 0.0000 5.2652 4.0000 
820 821 11 3.5666 -2.5149 -11.1007 3.6868 -2.5575 -11.2053 0.0490 0.1648 1.0000 0.1000 0.0000 5.3622 4.0000 
821 822 11 3.6868 -2.5575 -11.2053 3.9087 -2.5859 -11.3534 0.0490 0.2683 1.0000 0.1000 0.0000 5.5206 4.0000 
822 823 11 3.9087 -2.5859 -11.3534 4.1150 -2.6064 -11.4823 0.0490 0.2441 1.0000 0.1000 0.0000 5.6655 4.0000 
823 824 11 4.1150 -2.6064 -11.4823 4.3208 -2.6617 -11.6849 0.0490 0.2940 1.0000 0.1000 0.0000 5.8410 4.0000 
824 825 11 4.3208 -2.6617 -11.6849 4.4509 -2.6897 -11.8188 0.0490 0.1888 1.0000 0.1000 0.0000 5.9543 4.0000 
825 826 11 4.4509 -2.6897 -11.8188 4.5005 -2.7003 -11.8753 0.0490 0.0760 1.0000 0.1000 0.0000 6.0000 4.0000 
827 828 12 0.0000 0.0000 -3.1000 0.0885 0.1595 -3.4561 0.0495 0.4001 1.0000 0.1000 0.0000 0.1811 4.0000 
828 829 12 0.0885 0.1595 -3.4561 0.1281 0.2103 -3.5826 0.0495 0.1420 1.0000 0.1000 0.0000 0.2456 4.0000 
829 830 12 0.1281 0.2103 -3.5826 0.1568 0.4014 -3.8778 0.0495 0.3528 1.0000 0.1000 0.0000 0.4067 4.0000 
830 831 12 0.1568 0.4014 -3.8778 0.1581 0.5811 -4.1778 0.0495 0.3497 1.0000 0.1000 0.0000 0.5674 4.0000 
831 832 12 0.1581 0.5811 -4.1778 0.1648 0.6700 -4.3298 0.0495 0.1762 1.0000 0.1000 0.0000 0.6486 4.0000 
832 833 12 0.1648 0.6700 -4.3298 0.1778 0.7186 -4.4399 0.0495 0.1211 1.0000 0.1000 0.0000 0.7046 4.0000 
833 834 12 0.1778 0.7186 -4.4399 0.2099 0.8328 -4.6962 0.0495 0.2824 1.0000 0.1000 0.0000 0.8357 4.0000 
834 835 12 0.2099 0.8328 -4.6962 0.2160 0.9119 -4.9593 0.0495 0.2748 1.0000 0.1000 0.0000 0.9639 4.0000 
835 836 12 0.2160 0.9119 -4.9593 0.2185 0.9424 -5.0606 0.0495 0.1058 1.0000 0.1000 0.0000 1.0134 4.0000 
836 837 12 0.2185 0.9424 -5.0606 0.2262 0.9574 -5.1181 0.0495 0.0599 1.0000 0.1000 0.0000 1.0415 4.0000 
837 838 12 0.2262 0.9574 -5.1181 0.2535 1.0441 -5.4718 0.0495 0.3653 1.0000 0.1000 0.0000 1.2134 4.0000 
838 839 12 0.2535 1.0441 -5.4718 0.2544 1.0470 -5.4835 0.0495 0.0120 1.0000 0.1000 0.0000 1.2190 4.0000 
839 840 12 0.2544 1.0470 -5.4835 0.2661 1.0698 -5.7537 0.0495 0.2714 1.0000 0.1000 0.0000 1.3475 4.0000 
840 841 12 0.2661 1.0698 -5.7537 0.2733 1.2372 -6.2290 0.0495 0.5039 1.0000 0.1000 0.0000 1.5876 4.0000 
841 842 12 0.2733 1.2372 -6.2290 0.2777 1.3563 -6.6046 0.0495 0.3941 1.0000 0.1000 0.0000 1.7769 4.0000 
842 843 12 0.2777 1.3563 -6.6046 0.2171 1.4776 -6.8485 0.0495 0.2790 1.0000 0.1000 0.0000 1.9117 4.0000 
843 844 12 0.2171 1.4776 -6.8485 0.2541 1.6182 -7.2007 0.0495 0.3810 1.0000 0.1000 0.0000 2.0969 4.0000 
844 845 12 0.2541 1.6182 -7.2007 0.3152 1.7047 -7.4591 0.0495 0.2793 1.0000 0.1000 0.0000 2.2335 4.0000 
845 846 12 0.3152 1.7047 -7.4591 0.3424 1.7721 -7.6324 0.0495 0.1879 1.0000 0.1000 0.0000 2.3258 4.0000 
